category	sub category	Benchmark	CTRL	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-95.yml	True	true	29.274090393	106.696704	true	29.162109623	106.725376	true	30.503950633	106.745856	true	29.562847168	107.270144	true	29.406155679	107.25376	true	29.981576349	107.25376	true	29.299860959	107.249664
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-96.yml	True	true	1.521862048	43.675648	true	1.584832719	43.68384	true	1.433073312	43.741184	true	1.534746927	45.973504	true	1.493577763	45.93664	true	1.779839675	45.928448	true	1.567493298	45.932544
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-97.yml	True	true	0.305237088	35.127296	true	0.335877043	35.078144	true	0.330594881	35.024896	true	0.315104926	35.897344	true	0.444434008	35.831808	true	0.420489247	35.81952	true	0.414614394	35.885056
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-98.yml	True	true	2.063323896	42.991616	true	1.842016464	42.84416	true	2.148205644	42.74176	true	2.147286406	45.580288	true	1.963588561	45.518848	true	2.037394709	45.510656	true	1.927349681	45.596672
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-99.yml	True	true	1.102617684	40.42752	true	1.164541492	40.378368	true	1.152368614	40.48896	true	1.267234669	40.91904	true	1.197046134	40.935424	true	1.444797989	40.972288	true	1.226791412	40.931328
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-0.yml	True	TIMEOUT	301.045900298	459.116544	TIMEOUT	301.103446951	480.329728	TIMEOUT	301.086869817	461.78304	TIMEOUT	301.119334905	462.237696	TIMEOUT	300.78473984	480.837632	TIMEOUT	301.03644078	462.241792	TIMEOUT	301.062513009	462.258176
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-1.yml	True	TIMEOUT	300.979052296	451.403776	TIMEOUT	300.93456111	460.992512	TIMEOUT	301.190792915	472.817664	TIMEOUT	301.048600039	473.378816	TIMEOUT	301.00546227	461.508608	TIMEOUT	301.075629328	462.307328	TIMEOUT	301.071418131	461.512704
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-10.yml	True	TIMEOUT	300.86891127	140.32896	TIMEOUT	301.021176249	143.79008	TIMEOUT	301.004510319	141.53728	TIMEOUT	300.878890328	142.004224	TIMEOUT	301.017021402	144.441344	TIMEOUT	300.931449655	144.162816	TIMEOUT	301.091512143	143.941632
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-11.yml	True	TIMEOUT	300.973348598	127.463424	TIMEOUT	301.000458519	134.352896	TIMEOUT	300.854215762	133.009408	TIMEOUT	300.976286587	122.30656	TIMEOUT	300.962306156	129.810432	TIMEOUT	300.981166113	123.891712	TIMEOUT	300.983709574	130.02752
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-12.yml	True	TIMEOUT	300.949779774	287.997952	TIMEOUT	301.015579886	304.078848	TIMEOUT	300.990552739	275.062784	TIMEOUT	301.034089372	275.116032	TIMEOUT	301.136491137	276.512768	TIMEOUT	300.863095933	281.550848	TIMEOUT	300.984449897	274.374656
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-13.yml	True	TIMEOUT	301.010233507	283.230208	TIMEOUT	300.679479645	312.406016	TIMEOUT	301.051598309	282.484736	TIMEOUT	301.061420588	279.097344	TIMEOUT	301.018526557	286.027776	TIMEOUT	301.03877891	283.09504	TIMEOUT	301.025363718	285.769728
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-14.yml	True	TIMEOUT	301.087466764	282.25536	TIMEOUT	300.996420784	269.737984	TIMEOUT	301.019763081	301.359104	TIMEOUT	301.023722879	272.646144	TIMEOUT	301.002537379	294.281216	TIMEOUT	301.032972997	290.844672	TIMEOUT	301.037938131	300.949504
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-15.yml	True	TIMEOUT	301.041392439	322.842624	TIMEOUT	301.037738664	340.3776	TIMEOUT	301.040322479	343.474176	TIMEOUT	301.033813134	341.21728	TIMEOUT	301.052745431	342.515712	TIMEOUT	301.012687746	344.010752	TIMEOUT	301.050783815	346.76736
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-16.yml	True	TIMEOUT	301.021858334	192.24576	TIMEOUT	300.985941731	180.40832	TIMEOUT	301.017383328	175.2064	TIMEOUT	301.005725414	178.569216	TIMEOUT	301.03873903	180.3264	TIMEOUT	301.005317811	179.9168	TIMEOUT	300.990428464	183.730176
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-17.yml	True	TIMEOUT	301.00514876	189.607936	TIMEOUT	301.008461294	202.780672	TIMEOUT	301.017901605	197.136384	TIMEOUT	301.02887117	165.408768	TIMEOUT	300.978696918	183.17312	TIMEOUT	300.991322875	185.597952	TIMEOUT	301.013845421	188.1088
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-18.yml	True	TIMEOUT	301.049457324	523.706368	TIMEOUT	301.035459534	522.334208	TIMEOUT	301.043792606	530.69824	TIMEOUT	301.051090663	523.300864	TIMEOUT	301.075991127	523.268096	TIMEOUT	301.030079509	523.235328	TIMEOUT	301.026999391	523.235328
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-19.yml	True	TIMEOUT	300.81473845	500.281344	TIMEOUT	301.036167857	503.74656	TIMEOUT	301.054956124	451.956736	TIMEOUT	301.016269425	478.318592	TIMEOUT	301.058377147	488.09984	TIMEOUT	301.051350835	513.888256	TIMEOUT	301.046352158	483.725312
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-2.yml	True	TIMEOUT	301.00486489	434.356224	TIMEOUT	301.041157222	451.11296	TIMEOUT	301.053615833	451.158016	TIMEOUT	301.067452412	470.376448	TIMEOUT	301.043698903	449.224704	TIMEOUT	301.037451911	453.849088	TIMEOUT	301.021367725	453.890048
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-20.yml	True	TIMEOUT	300.993539573	282.836992	TIMEOUT	301.022864619	283.815936	TIMEOUT	301.010443108	284.672	TIMEOUT	301.025726062	279.4496	TIMEOUT	301.024276378	283.836416	TIMEOUT	301.031296405	283.38176	TIMEOUT	301.02443893	283.62752
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-21.yml	True	TIMEOUT	301.00541718	262.344704	TIMEOUT	301.030761252	304.160768	TIMEOUT	301.016940763	269.733888	TIMEOUT	301.036757926	267.157504	TIMEOUT	301.017350333	277.540864	TIMEOUT	301.006731756	281.00608	TIMEOUT	301.026439396	267.264
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-22.yml	True	TIMEOUT	301.075983601	763.445248	TIMEOUT	301.112092175	722.45248	TIMEOUT	301.085507261	722.100224	TIMEOUT	301.057685296	723.668992	TIMEOUT	301.089948158	702.816256	TIMEOUT	301.115483166	722.28864	TIMEOUT	301.018545619	722.726912
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-23.yml	True	TIMEOUT	301.025060131	344.293376	TIMEOUT	301.000136313	358.559744	TIMEOUT	300.598948521	319.983616	TIMEOUT	301.029237449	344.498176	TIMEOUT	301.042592501	319.361024	TIMEOUT	300.991641708	345.214976	TIMEOUT	300.979583783	335.732736
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-24.yml	True	TIMEOUT	300.97619879	224.587776	TIMEOUT	300.987200015	224.11264	TIMEOUT	301.007912231	224.124928	TIMEOUT	300.961712243	224.661504	TIMEOUT	300.980045647	224.702464	TIMEOUT	300.959179843	224.731136	TIMEOUT	300.851160192	224.628736
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-25.yml	True	TIMEOUT	301.012544657	271.282176	TIMEOUT	301.020862314	319.725568	TIMEOUT	300.86432739	308.71552	TIMEOUT	301.01468782	311.627776	TIMEOUT	301.01963893	312.303616	TIMEOUT	300.989471546	320.270336	TIMEOUT	301.020847582	309.82144
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-26.yml	True	TIMEOUT	301.026048223	485.011456	TIMEOUT	301.033712481	488.951808	TIMEOUT	301.044364806	471.883776	TIMEOUT	301.03744755	492.978176	TIMEOUT	301.050651407	486.596608	TIMEOUT	301.061999385	484.098048	TIMEOUT	301.020672413	506.40896
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-27.yml	True	TIMEOUT	300.984752338	275.902464	TIMEOUT	300.998518919	266.473472	TIMEOUT	300.996786114	267.513856	TIMEOUT	300.984962305	273.707008	TIMEOUT	300.995894994	269.914112	TIMEOUT	301.009933931	276.119552	TIMEOUT	301.008126161	275.714048
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-28.yml	True	TIMEOUT	300.918085255	218.025984	TIMEOUT	300.968442871	207.72864	TIMEOUT	300.997181723	216.8832	TIMEOUT	301.019516048	218.710016	TIMEOUT	301.030968873	219.881472	TIMEOUT	300.990405962	219.717632	TIMEOUT	300.898560029	222.138368
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-29.yml	True	TIMEOUT	300.997713258	261.824512	TIMEOUT	300.980036464	261.808128	TIMEOUT	300.979118547	263.860224	TIMEOUT	301.007371286	265.232384	TIMEOUT	301.02507615	262.30784	TIMEOUT	300.929716046	263.696384	TIMEOUT	301.001428713	266.326016
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-3.yml	True	TIMEOUT	301.01538926	631.934976	TIMEOUT	300.906194078	491.696128	TIMEOUT	301.042818681	476.594176	TIMEOUT	301.043210383	482.709504	TIMEOUT	301.018417554	490.795008	TIMEOUT	301.188685729	491.06944	TIMEOUT	301.0315453	486.875136
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-30.yml	True	TIMEOUT	301.033782845	230.858752	TIMEOUT	300.965043121	225.964032	TIMEOUT	300.972734511	229.994496	TIMEOUT	300.986859243	238.16192	TIMEOUT	301.006178586	247.402496	TIMEOUT	301.030979833	241.410048	TIMEOUT	300.991042829	245.784576
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-31.yml	True	TIMEOUT	300.847596434	208.838656	TIMEOUT	300.90062408	212.672512	TIMEOUT	300.836433369	203.010048	TIMEOUT	300.818261123	213.458944	TIMEOUT	300.940505917	210.944	TIMEOUT	300.983151286	212.8896	TIMEOUT	300.954474682	210.341888
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-32.yml	True	TIMEOUT	300.957378808	260.390912	TIMEOUT	301.011265609	290.926592	TIMEOUT	301.050421124	290.5088	TIMEOUT	301.018230824	306.675712	TIMEOUT	301.093724442	291.012608	TIMEOUT	301.022649803	294.01088	TIMEOUT	301.031418817	301.338624
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-33.yml	True	TIMEOUT	300.94636833	294.936576	TIMEOUT	301.049887326	308.441088	TIMEOUT	301.032425624	299.802624	TIMEOUT	301.059656419	299.466752	TIMEOUT	301.056920197	321.875968	TIMEOUT	300.993169892	300.294144	TIMEOUT	301.032019001	294.825984
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-34.yml	True	TIMEOUT	301.008203316	175.271936	TIMEOUT	301.017789282	183.742464	TIMEOUT	300.929974289	155.561984	TIMEOUT	300.998917998	157.237248	TIMEOUT	301.064181878	161.390592	TIMEOUT	300.960468337	153.382912	TIMEOUT	300.974094775	155.226112
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-35.yml	True	TIMEOUT	301.019570813	309.026816	TIMEOUT	301.034673468	322.359296	TIMEOUT	300.934038008	313.827328	TIMEOUT	301.027122449	319.647744	TIMEOUT	301.006300432	322.207744	TIMEOUT	301.021471443	328.085504	TIMEOUT	300.997606138	319.696896
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-36.yml	True	TIMEOUT	300.898432913	412.123136	TIMEOUT	301.026816066	411.570176	TIMEOUT	301.14892068	414.162944	TIMEOUT	301.013660494	422.576128	TIMEOUT	300.97085968	413.3888	TIMEOUT	301.044004601	415.674368	TIMEOUT	301.032784078	411.377664
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-37.yml	True	TIMEOUT	301.087187168	323.416064	TIMEOUT	300.995536251	333.889536	TIMEOUT	301.06337981	307.683328	TIMEOUT	301.000133082	319.807488	TIMEOUT	301.036755965	333.930496	TIMEOUT	301.040349312	307.441664	TIMEOUT	301.027865726	317.857792
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-38.yml	True	TIMEOUT	301.053152963	234.881024	TIMEOUT	300.991842875	224.960512	TIMEOUT	301.035053554	237.092864	TIMEOUT	301.029291768	235.839488	TIMEOUT	301.048428043	233.238528	TIMEOUT	301.02093497	232.677376	TIMEOUT	301.029932944	228.352
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-39.yml	True	TIMEOUT	301.009769206	177.754112	TIMEOUT	300.97713988	176.254976	TIMEOUT	301.023245327	178.016256	TIMEOUT	301.028282051	180.670464	TIMEOUT	300.788014341	181.018624	TIMEOUT	300.965529032	180.645888	TIMEOUT	300.990432366	179.294208
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-4.yml	True	TIMEOUT	301.015349617	291.36896	TIMEOUT	301.023509781	256.847872	TIMEOUT	301.006148958	260.68992	TIMEOUT	301.061903063	279.027712	TIMEOUT	301.021703856	294.207488	TIMEOUT	301.017608436	255.578112	TIMEOUT	301.034755578	262.017024
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-40.yml	True	TIMEOUT	301.021478564	276.287488	TIMEOUT	301.018813516	278.470656	TIMEOUT	301.030490947	282.165248	TIMEOUT	301.02313389	282.607616	TIMEOUT	300.967157363	277.880832	TIMEOUT	301.016533578	278.781952	TIMEOUT	301.001795723	278.577152
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-41.yml	True	TIMEOUT	301.044053815	499.552256	TIMEOUT	301.066644592	563.523584	TIMEOUT	301.060422194	563.83488	TIMEOUT	300.996951139	564.252672	TIMEOUT	301.069501329	561.946624	TIMEOUT	300.962484581	564.666368	TIMEOUT	301.057073447	554.63936
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-42.yml	True	TIMEOUT	300.99944653	189.779968	TIMEOUT	301.031306798	196.071424	TIMEOUT	301.03001619	193.417216	TIMEOUT	301.021632603	192.606208	TIMEOUT	301.00206996	198.06208	TIMEOUT	300.946179195	191.873024	TIMEOUT	300.970998739	195.121152
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-43.yml	True	TIMEOUT	300.935792708	276.23424	TIMEOUT	301.005484411	284.708864	TIMEOUT	301.005118368	286.543872	TIMEOUT	300.95672857	287.911936	TIMEOUT	301.026351778	286.461952	TIMEOUT	301.037484175	302.723072	TIMEOUT	301.029011517	292.98688
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-44.yml	True	TIMEOUT	301.015117451	316.60032	TIMEOUT	301.02712917	333.684736	TIMEOUT	301.027449005	331.083776	TIMEOUT	301.033703456	335.884288	TIMEOUT	301.052274914	335.536128	TIMEOUT	301.015554291	335.060992	TIMEOUT	301.020020682	333.893632
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-45.yml	True	TIMEOUT	301.012536631	155.209728	TIMEOUT	301.006285311	161.746944	TIMEOUT	300.976849344	168.005632	TIMEOUT	300.98471381	157.790208	TIMEOUT	300.9795691	163.10272	TIMEOUT	301.012974748	168.128512	TIMEOUT	300.995012625	152.363008
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-46.yml	True	TIMEOUT	300.76052374	642.285568	TIMEOUT	301.045036179	627.58912	TIMEOUT	300.996890709	615.981056	TIMEOUT	301.053690409	618.037248	TIMEOUT	301.053331042	612.184064	TIMEOUT	301.047299589	623.276032	TIMEOUT	300.919557934	616.804352
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-47.yml	True	TIMEOUT	301.009789622	460.365824	TIMEOUT	301.091472347	450.203648	TIMEOUT	301.039777131	450.547712	TIMEOUT	300.995852986	450.514944	TIMEOUT	301.001200884	450.715648	TIMEOUT	301.026526477	443.912192	TIMEOUT	301.056020331	469.200896
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-48.yml	True	TIMEOUT	301.038803601	403.39456	TIMEOUT	301.031572478	390.443008	TIMEOUT	301.0140545	387.137536	TIMEOUT	301.044628895	389.210112	TIMEOUT	301.049326663	390.803456	TIMEOUT	301.04842611	377.40544	TIMEOUT	301.010622662	390.787072
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-49.yml	True	TIMEOUT	300.986553552	213.286912	TIMEOUT	300.910989724	194.412544	TIMEOUT	301.009378183	209.752064	TIMEOUT	300.981328544	209.915904	TIMEOUT	300.990883172	196.706304	TIMEOUT	301.013887088	211.439616	TIMEOUT	300.972304681	190.103552
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-5.yml	True	TIMEOUT	301.010894813	333.709312	TIMEOUT	301.038460847	358.76864	TIMEOUT	301.018332381	364.920832	TIMEOUT	301.003730691	358.342656	TIMEOUT	301.035631835	364.355584	TIMEOUT	301.037450764	359.780352	TIMEOUT	301.006381125	354.48832
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-50.yml	True	TIMEOUT	301.034525744	383.582208	TIMEOUT	300.533123526	423.002112	TIMEOUT	301.018946039	384.770048	TIMEOUT	301.034399764	422.166528	TIMEOUT	301.044596728	387.751936	TIMEOUT	301.015696049	420.139008	TIMEOUT	301.03593289	385.327104
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-51.yml	True	TIMEOUT	301.089681217	478.531584	TIMEOUT	300.516716885	458.059776	TIMEOUT	301.114478008	483.864576	TIMEOUT	301.033818342	485.31456	TIMEOUT	301.039661048	479.08864	TIMEOUT	301.061707813	474.513408	TIMEOUT	300.912749579	486.95296
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-52.yml	True	TIMEOUT	300.986721216	94.240768	TIMEOUT	300.953467828	83.652608	TIMEOUT	301.00798815	83.550208	TIMEOUT	301.000795768	88.18688	TIMEOUT	300.964097763	84.475904	TIMEOUT	301.022674497	84.406272	TIMEOUT	301.032831016	84.11136
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-53.yml	True	TIMEOUT	301.000597905	343.793664	TIMEOUT	300.936480162	314.740736	TIMEOUT	300.966029161	314.728448	TIMEOUT	300.974291639	290.16064	TIMEOUT	300.987550704	289.742848	TIMEOUT	301.0369345	318.898176	TIMEOUT	300.991029639	293.0688
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-54.yml	True	TIMEOUT	301.008436419	260.579328	TIMEOUT	301.052657184	274.497536	TIMEOUT	301.046588486	270.708736	TIMEOUT	301.035573583	271.23712	TIMEOUT	301.045468191	274.960384	TIMEOUT	300.968232749	272.449536	TIMEOUT	301.025176602	272.42496
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-55.yml	True	TIMEOUT	300.995471403	243.67104	TIMEOUT	300.982794627	242.720768	TIMEOUT	301.030116179	231.350272	TIMEOUT	300.988598655	242.622464	TIMEOUT	301.097927639	244.834304	TIMEOUT	300.677382299	230.023168	TIMEOUT	301.037039455	241.242112
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-56.yml	True	TIMEOUT	301.027337138	166.268928	TIMEOUT	301.025874292	167.944192	TIMEOUT	300.82314874	168.574976	TIMEOUT	301.036477338	156.340224	TIMEOUT	300.977304295	168.554496	TIMEOUT	300.947411776	155.246592	TIMEOUT	300.995909225	168.566784
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-57.yml	True	TIMEOUT	301.038599793	319.315968	TIMEOUT	301.05190395	311.472128	TIMEOUT	300.99831852	318.83264	TIMEOUT	301.049116215	343.90016	TIMEOUT	300.997862505	345.337856	TIMEOUT	300.964838235	316.555264	TIMEOUT	300.988203093	342.749184
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-58.yml	True	TIMEOUT	300.87611449	218.320896	TIMEOUT	301.054380578	218.116096	TIMEOUT	300.963190111	219.615232	TIMEOUT	301.011280343	221.761536	TIMEOUT	300.954147063	208.613376	TIMEOUT	300.988488426	220.061696	TIMEOUT	300.775665747	218.673152
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-59.yml	True	TIMEOUT	300.973922414	313.090048	TIMEOUT	301.059828892	336.027648	TIMEOUT	301.037662045	330.575872	TIMEOUT	301.008471369	330.633216	TIMEOUT	301.141861966	359.727104	TIMEOUT	301.050961131	334.00832	TIMEOUT	300.94583526	359.960576
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-6.yml	True	TIMEOUT	301.043891223	379.203584	TIMEOUT	301.061742218	370.25792	TIMEOUT	301.038655182	371.716096	TIMEOUT	301.00941485	379.502592	TIMEOUT	301.093708728	376.479744	TIMEOUT	301.046974797	379.47392	TIMEOUT	301.051099397	379.502592
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-60.yml	True	TIMEOUT	301.063446649	485.6832	TIMEOUT	301.157396767	503.48032	TIMEOUT	301.14695693	486.785024	TIMEOUT	301.058637264	493.252608	TIMEOUT	301.121737939	487.276544	TIMEOUT	301.025280181	487.268352	TIMEOUT	301.034189675	510.578688
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-61.yml	True	TIMEOUT	301.109792976	282.624	TIMEOUT	300.984088944	268.98432	TIMEOUT	301.093680507	275.738624	TIMEOUT	301.020340606	278.872064	TIMEOUT	301.011955756	283.062272	TIMEOUT	301.111017823	275.963904	TIMEOUT	301.075203249	275.365888
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-62.yml	True	TIMEOUT	301.009249292	533.03296	TIMEOUT	301.060853494	533.303296	TIMEOUT	301.036068099	526.905344	TIMEOUT	301.047937868	528.564224	TIMEOUT	301.103263115	529.866752	TIMEOUT	301.122699376	528.50688	TIMEOUT	301.01375614	533.860352
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-63.yml	True	TIMEOUT	301.03457085	299.180032	TIMEOUT	300.926352246	269.160448	TIMEOUT	301.025728108	272.879616	TIMEOUT	301.063350592	271.536128	TIMEOUT	301.007455552	273.604608	TIMEOUT	301.0490216	273.375232	TIMEOUT	301.014933517	274.153472
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-64.yml	True	TIMEOUT	301.008467589	101.572608	TIMEOUT	300.996047029	100.163584	TIMEOUT	301.004962374	100.212736	TIMEOUT	300.959499006	98.152448	TIMEOUT	300.961196848	101.691392	TIMEOUT	300.905481183	98.353152	TIMEOUT	301.005200166	101.84704
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-65.yml	True	TIMEOUT	300.997886238	238.317568	TIMEOUT	301.02356558	242.167808	TIMEOUT	301.032802363	222.347264	TIMEOUT	301.016726189	241.876992	TIMEOUT	300.994167936	243.974144	TIMEOUT	300.937584406	241.958912	TIMEOUT	300.971274664	225.378304
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-66.yml	True	TIMEOUT	300.984671281	221.360128	TIMEOUT	300.996550295	222.511104	TIMEOUT	300.985166809	222.445568	TIMEOUT	300.972988557	227.459072	TIMEOUT	301.01441022	228.954112	TIMEOUT	301.012613035	230.780928	TIMEOUT	301.01562113	224.374784
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-67.yml	True	TIMEOUT	301.015379119	311.537664	TIMEOUT	301.036397396	320.413696	TIMEOUT	301.019111375	319.852544	TIMEOUT	301.022357746	315.396096	TIMEOUT	301.020798823	314.79808	TIMEOUT	300.99865946	319.03744	TIMEOUT	301.017235794	316.141568
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-68.yml	True	TIMEOUT	301.012774837	335.241216	TIMEOUT	301.017799686	320.606208	TIMEOUT	301.061285004	342.921216	TIMEOUT	301.015088581	330.477568	TIMEOUT	301.032295308	346.537984	TIMEOUT	301.017538118	342.388736	TIMEOUT	301.029421269	327.749632
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-69.yml	True	TIMEOUT	301.04071267	284.09856	TIMEOUT	300.984444368	266.784768	TIMEOUT	300.995711907	267.198464	TIMEOUT	301.011879118	270.360576	TIMEOUT	300.924626168	268.611584	TIMEOUT	301.002764801	268.578816	TIMEOUT	301.014919231	268.271616
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-7.yml	True	TIMEOUT	300.995756457	236.60544	TIMEOUT	301.017244587	233.672704	TIMEOUT	301.019171833	234.221568	TIMEOUT	300.962558314	238.63296	TIMEOUT	300.968339945	234.749952	TIMEOUT	301.041238607	234.1888	TIMEOUT	300.936587521	235.855872
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-70.yml	True	TIMEOUT	300.988014883	329.519104	TIMEOUT	301.024596186	317.079552	TIMEOUT	301.062413823	341.102592	TIMEOUT	301.025585052	316.653568	TIMEOUT	301.031742105	328.82688	TIMEOUT	301.091500019	339.427328	TIMEOUT	301.011232075	329.19552
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-71.yml	True	TIMEOUT	300.991984983	262.713344	TIMEOUT	301.018102701	266.493952	TIMEOUT	300.937604301	275.464192	TIMEOUT	300.984230846	269.4144	TIMEOUT	301.042831852	269.275136	TIMEOUT	301.074836077	273.8176	TIMEOUT	300.971501496	268.423168
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-72.yml	True	TIMEOUT	300.975478919	330.559488	TIMEOUT	301.000499306	310.603776	TIMEOUT	301.014411768	333.877248	TIMEOUT	301.018851916	340.578304	TIMEOUT	301.030870844	335.618048	TIMEOUT	301.049097927	320.012288	TIMEOUT	301.019992109	333.942784
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-73.yml	True	TIMEOUT	301.045651766	332.058624	TIMEOUT	301.014561704	333.78304	TIMEOUT	301.040486134	333.053952	TIMEOUT	301.035869251	345.309184	TIMEOUT	301.013811237	330.027008	TIMEOUT	301.049970454	345.100288	TIMEOUT	301.036073286	323.616768
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-74.yml	True	TIMEOUT	300.980572317	230.97344	TIMEOUT	301.009269019	231.15776	TIMEOUT	300.982047988	231.186432	TIMEOUT	301.015411796	231.69024	TIMEOUT	301.019470753	231.944192	TIMEOUT	301.015036685	231.77216	TIMEOUT	300.953936908	231.747584
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-75.yml	True	TIMEOUT	301.038290575	353.562624	TIMEOUT	300.985218785	375.230464	TIMEOUT	301.024071321	362.74176	TIMEOUT	301.02385598	357.740544	TIMEOUT	300.986474136	359.645184	TIMEOUT	301.061848036	357.289984	TIMEOUT	301.106867216	363.27424
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-76.yml	True	TIMEOUT	301.030036069	367.960064	TIMEOUT	300.835521495	377.831424	TIMEOUT	300.952426321	361.603072	TIMEOUT	301.022267635	378.949632	TIMEOUT	301.017897266	366.276608	TIMEOUT	301.035203193	370.552832	TIMEOUT	300.985011226	383.463424
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-77.yml	True	TIMEOUT	300.958321272	267.481088	TIMEOUT	301.048982705	263.08608	TIMEOUT	300.964188417	279.2448	TIMEOUT	301.02225059	273.850368	TIMEOUT	301.075916315	271.83104	TIMEOUT	301.029266925	276.832256	TIMEOUT	301.03078162	264.945664
