category	sub category	Benchmark	CTRL	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-35.yml	True	true	1.398939551	41.078784	true	1.406959134	41.029632	true	1.321261713	41.00096	true	1.32915833	41.49248	true	1.313735724	41.631744	true	1.486414263	41.545728	true	1.464382882	41.5744
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-36.yml	True	true	14.878038578	122.2656	true	14.624192908	122.216448	true	14.736497433	122.14272	true	14.465239736	122.724352	true	15.230655104	122.75712	true	15.076400286	122.699776	true	14.808854768	122.744832
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-37.yml	True	true	5.576817808	53.428224	true	5.462479597	53.440512	true	6.075695545	53.538816	true	5.621270411	53.84192	true	5.694433921	53.90336	true	5.469202944	53.907456	true	5.739088878	53.932032
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-38.yml	True	true	4.534444943	54.198272	true	4.341937267	54.247424	true	4.420943761	54.247424	true	4.734989284	54.550528	true	4.919370196	54.788096	true	4.829145632	54.939648	true	4.79795694	54.534144
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-39.yml	True	true	0.90010158	37.904384	true	0.927246905	37.953536	true	0.9758092	37.896192	true	0.907661163	38.404096	true	0.954464173	38.4	true	0.876423319	38.44096	true	0.910622465	38.453248
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-4.yml	True	true	0.845468051	36.990976	true	0.751980342	36.937728	true	0.827707558	36.950016	true	0.881203399	37.421056	true	0.970385042	37.408768	true	1.03503677	37.421056	true	0.901698054	37.421056
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-40.yml	True	true	0.420805896	35.557376	true	0.434710103	35.569664	true	0.370148213	35.545088	true	0.507751919	36.39296	true	0.422892478	36.134912	true	0.400455214	36.179968	true	0.422111541	36.130816
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-41.yml	True	true	0.415771137	36.220928	true	0.357074972	36.212736	true	0.494232034	36.29056	true	0.428649644	36.888576	true	0.484026575	36.82304	true	0.410068892	37.117952	true	0.499809537	36.929536
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-42.yml	True	true	0.687015545	36.51584	true	0.719803417	36.57728	true	0.806935454	36.589568	true	0.837934678	37.04832	true	0.777294918	37.138432	true	0.85112116	37.126144	true	0.774950162	37.036032
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-43.yml	True	true	5.012080111	54.431744	true	4.255202757	54.448128	true	4.324044809	54.33344	true	4.643304366	55.656448	true	4.77684509	55.607296	true	4.845355254	55.7056	true	4.805047525	55.676928
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-44.yml	True	true	1.895144317	44.351488	true	2.170224711	44.269568	true	1.970432717	44.322816	true	1.944920869	44.756992	true	2.148484844	44.793856	true	2.037650811	44.732416	true	1.885779366	44.773376
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-45.yml	True	true	0.454956854	35.295232	true	0.41078985	35.18464	true	0.392632362	35.282944	true	0.484729521	35.9424	true	0.460511028	35.987456	true	0.444630179	35.88096	true	0.418651067	35.9424
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-46.yml	True	true	0.878251272	61.222912	true	0.85873418	61.288448	true	0.953864313	61.288448	true	0.971522095	60.616704	true	0.916046623	60.547072	true	0.968972609	60.6208	true	1.012616868	60.645376
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-47.yml	True	true	0.791721883	59.203584	true	0.696630186	58.335232	true	0.692954488	58.355712	true	0.833637695	60.64128	true	0.78384406	60.633088	true	0.895169707	60.60032	true	0.801568592	60.66176
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-48.yml	True	true	14.240813962	118.04672	true	14.343017786	118.050816	true	15.729693973	118.042624	true	15.476294034	118.530048	true	15.67425504	118.575104	true	15.863815145	118.501376	true	15.954594794	118.542336
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-49.yml	True	true	0.45089148	35.28704	true	0.381949991	35.20512	true	0.424801646	35.176448	true	0.455394496	35.98336	true	0.455832233	35.991552	true	0.462801491	36.093952	true	0.451239065	36.06528
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-5.yml	True	true	0.851587443	38.64576	true	0.837036873	38.576128	true	0.863451356	38.551552	true	0.848534375	39.088128	true	0.833598763	39.161856	true	0.825721504	39.038976	true	0.905270128	39.64928
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-50.yml	True	true	0.690175143	35.934208	true	0.621846342	35.938304	true	0.682619847	35.930112	true	0.760287993	36.49536	true	0.761128728	36.438016	true	0.715945373	36.4544	true	0.696325906	36.37248
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-51.yml	True	true	1.481978599	74.73152	true	1.609103962	74.752	true	1.634582029	74.694656	true	1.65375546	72.409088	true	1.729767528	72.318976	true	1.708650062	72.343552	true	1.553172301	72.351744
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-52.yml	True	true	0.392407173	34.85696	true	0.35244851	34.828288	true	0.392451897	34.869248	true	0.469896488	35.651584	true	0.364501366	35.667968	true	0.468871572	35.680256	true	0.430811393	35.67616
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-53.yml	True	true	1.774111639	43.446272	true	1.824256807	43.507712	true	1.684173095	43.466752	true	1.721328658	44.228608	true	1.732344625	44.17536	true	1.892068778	44.167168	true	1.902512702	44.142592
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-54.yml	True	true	1.733113796	40.419328	true	1.823514039	40.435712	true	1.60013626	40.374272	true	1.7271486	40.792064	true	1.665610804	40.882176	true	1.728784114	40.792064	true	1.775690506	40.89856
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-55.yml	True	true	0.844250568	37.310464	true	0.917289134	37.13024	true	0.828017933	37.249024	true	0.941529831	37.650432	true	0.858970327	37.982208	true	0.862448821	37.64224	true	0.947590119	37.72416
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-56.yml	True	true	0.440947795	35.618816	true	0.404858834	35.684352	true	0.45590676	35.708928	true	0.571473838	36.257792	true	0.527600767	36.16768	true	0.5302778	36.220928	true	0.571055762	36.220928
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-57.yml	True	true	4.676318701	58.892288	true	4.44597818	58.773504	true	4.430743423	58.753024	true	5.466183138	59.498496	true	4.964532934	59.400192	true	4.878490929	59.502592	true	4.945140712	59.392
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-58.yml	True	true	0.361316467	35.311616	true	0.419993744	35.233792	true	0.378822231	35.311616	true	0.458112821	36.077568	true	0.455397531	36.114432	true	0.51490623	36.040704	true	0.49789072	36.057088
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-59.yml	True	true	0.76298131	38.387712	true	0.792762052	38.363136	true	0.696210402	38.363136	true	0.804625454	39.170048	true	0.804714665	39.149568	true	0.769585869	39.124992	true	0.920462767	39.09632
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-6.yml	True	true	2.510968863	49.152	true	2.330731426	49.147904	true	2.805479957	49.139712	true	2.670275226	49.537024	true	2.705025246	49.508352	true	2.759388473	49.553408	true	2.81470353	49.483776
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-60.yml	True	true	0.732463712	57.503744	true	0.714535653	57.913344	true	0.739582618	57.872384	true	0.736782309	58.01984	true	0.72079349	58.343424	true	0.769625527	58.12224	true	0.805525356	58.04032
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-61.yml	True	true	0.378441105	35.971072	true	0.375805482	36.33152	true	0.419506465	36.294656	true	0.405759449	36.667392	true	0.517966767	36.409344	true	0.41799226	36.401152	true	0.403829962	36.462592
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-62.yml	True	true	41.175320529	129.929216	true	20.251196104	134.668288	true	20.717859345	134.701056	true	21.088312076	135.503872	true	21.001668012	135.184384	true	19.681139005	134.914048	true	20.184387455	134.946816
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-63.yml	True	true	1.902156245	44.351488	true	2.313855463	44.363776	true	2.26932647	44.273664	true	2.118949166	47.693824	true	2.336749003	47.734784	true	2.178330726	47.767552	true	2.140999565	47.742976
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-64.yml	True	true	1.097141854	36.880384	true	1.127243765	37.036032	true	0.964489813	36.933632	true	1.263173635	37.53984	true	1.199797992	37.556224	true	1.052626782	37.51936	true	1.107231565	37.56032
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-65.yml	True	true	1.117476566	39.657472	true	1.315137456	39.727104	true	1.19671061	39.735296	true	1.032541075	40.275968	true	1.269299255	40.316928	true	1.298223399	40.280064	true	1.219838697	40.230912
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-66.yml	True	true	0.546630573	35.856384	true	0.534572553	35.872768	true	0.536547351	35.786752	true	0.569747731	36.356096	true	0.684070162	36.388864	true	0.556887459	36.360192	true	0.530454587	36.446208
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-67.yml	True	true	0.518010183	37.761024	true	0.461308914	37.707776	true	0.418034208	37.625856	true	0.568365827	38.498304	true	0.534520815	38.612992	true	0.504429441	38.182912	true	0.517226667	38.592512
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-68.yml	True	true	0.51287954	35.155968	true	0.549469509	35.14368	true	0.539946397	35.168256	true	0.53781218	35.692544	true	0.601609835	35.667968	true	0.543620883	35.749888	true	0.653805477	35.749888
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-69.yml	True	true	0.384066146	35.360768	true	0.340768993	35.278848	true	0.411360308	35.373056	true	0.391897032	36.016128	true	0.482047437	36.0448	true	0.442430046	36.073472	true	0.436650539	36.134912
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-7.yml	True	true	1.399256585	41.127936	true	1.346011648	41.45152	true	1.596360992	41.549824	true	1.517259445	43.360256	true	1.625934665	43.831296	true	1.582556156	43.507712	true	1.583481265	43.372544
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-70.yml	True	true	1.738257692	43.311104	true	1.484440116	43.220992	true	1.701688302	43.261952	true	1.769126959	43.900928	true	1.850918079	43.933696	true	1.81914299	43.876352	true	1.65162097	43.925504
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-71.yml	True	true	5.100834875	53.403648	true	5.717250666	53.436416	true	5.433888271	53.338112	true	5.290622384	53.997568	true	5.60349812	54.390784	true	5.845319374	54.325248	true	5.915772607	54.030336
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-72.yml	True	true	0.643828355	37.00736	true	0.58864057	36.478976	true	0.630007026	36.41344	true	0.630617809	37.04832	true	0.627560374	37.064704	true	0.602621959	37.0688	true	0.716362559	37.056512
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-73.yml	True	true	2.110936741	43.126784	true	2.221054764	43.188224	true	2.281649715	43.200512	true	2.496495119	43.761664	true	2.373451732	43.675648	true	2.147446768	43.737088	true	2.537848192	43.798528
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-74.yml	True	true	1.162967849	40.423424	true	1.14986427	40.378368	true	1.511238794	40.267776	true	1.321019742	40.886272	true	1.397433633	39.64928	true	1.402966467	39.665664	true	1.259972089	40.91904
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-75.yml	True	true	12.348440091	68.03456	true	11.97405734	67.6864	true	11.308048499	67.670016	true	11.92106858	70.426624	true	11.98151342	70.479872	true	10.987947999	70.71744	true	11.606997059	70.418432
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-76.yml	True	true	25.684251853	111.67744	true	26.069533395	111.640576	true	26.170366378	111.611904	true	26.477675099	111.460352	true	27.316029413	111.45216	true	26.32844485	111.505408	true	26.762110747	111.5136
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-77.yml	True	true	1.504052323	42.1888	true	1.469933811	42.029056	true	1.625926538	42.246144	true	1.525382388	42.725376	true	1.567051839	42.950656	true	1.511390868	42.713088	true	1.651161723	42.713088
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-78.yml	True	true	4.421231109	58.576896	true	4.331522178	57.901056	true	4.490229133	57.925632	true	5.199377672	54.788096	true	4.881748927	54.19008	true	4.630949705	54.747136	true	4.527218884	54.80448
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-79.yml	True	true	0.975237111	39.981056	true	0.989197607	39.948288	true	0.904730791	39.927808	true	0.952977558	39.632896	true	1.040522653	39.600128	true	1.029612272	39.600128	true	0.953146698	39.591936
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-8.yml	True	true	17.10497046	122.687488	true	16.933172358	122.671104	true	17.201576172	122.73664	true	16.383348082	123.445248	true	16.995257921	123.211776	true	15.097658253	123.273216	true	17.328206835	123.273216
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-80.yml	True	true	0.756007363	80.912384	true	0.88655686	80.879616	true	0.888742405	80.846848	true	1.059173219	81.293312	true	0.920236306	81.297408	true	0.933322358	81.32608	true	0.823067138	81.289216
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-81.yml	True	true	0.410760329	35.291136	true	0.419019051	35.24608	true	0.436838283	35.344384	true	0.460786557	36.061184	true	0.450625631	36.29056	true	0.368440514	36.110336	true	0.385075319	36.102144
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-82.yml	True	true	5.266676239	56.205312	true	5.374509778	56.295424	true	5.801294274	56.262656	true	5.495054749	52.310016	true	5.801981837	52.301824	true	5.713249457	52.617216	true	5.612026912	52.334592
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-83.yml	True	true	1.767707437	42.12736	true	1.736828363	42.131456	true	2.008846184	42.139648	true	1.857876006	43.02848	true	1.859221311	43.155456	true	1.89258243	43.1104	true	1.798537148	43.25376
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-84.yml	True	true	0.365381671	35.545088	true	0.371743091	35.545088	true	0.404963042	35.618816	true	0.437923125	36.10624	true	0.488895784	36.077568	true	0.493905296	36.06528	true	0.45070036	36.08576
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-85.yml	True	true	0.409092854	37.281792	true	0.418121925	37.203968	true	0.32455613	37.281792	true	0.458861505	37.883904	true	0.563101556	37.777408	true	0.518068443	37.871616	true	0.492414228	37.851136
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-86.yml	True	true	0.345261437	34.934784	true	0.411786294	34.942976	true	0.289992951	34.955264	true	0.415843759	35.807232	true	0.435060363	35.823616	true	0.338164677	35.803136	true	0.395607018	35.844096
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-87.yml	True	true	6.027825856	53.264384	true	5.90211983	58.368	true	6.428194053	58.343424	true	6.338418949	53.878784	true	6.589033514	53.547008	true	6.25192881	53.805056	true	5.942491999	53.866496
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-88.yml	True	true	0.722179413	48.746496	true	0.800182619	48.787456	true	0.747707439	48.7424	true	0.757613807	49.278976	true	0.806046772	49.311744	true	0.737190893	49.29536	true	0.831505471	49.29536
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-89.yml	True	true	0.367739855	35.160064	true	0.343527849	35.094528	true	0.336201667	35.069952	true	0.356946166	35.917824	true	0.472000697	35.950592	true	0.449117918	35.905536	true	0.465942766	35.909632
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-9.yml	True	true	1.262363628	40.20224	true	1.10103615	40.1408	true	1.185519636	40.226816	true	1.366892134	40.738816	true	1.270736509	40.620032	true	1.203666216	40.742912	true	1.195083779	40.759296
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-90.yml	True	true	0.91084375	37.466112	true	0.892200307	37.257216	true	1.020236871	37.25312	true	0.998318771	37.761024	true	0.980216318	37.810176	true	0.899861155	38.07232	true	0.928429235	37.752832
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-91.yml	True	true	0.544497531	37.994496	true	0.629567789	37.978112	true	0.726886072	37.896192	true	0.777012713	38.404096	true	0.816188247	38.514688	true	0.843686935	38.408192	true	0.759388756	38.428672
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-92.yml	True	true	0.34225769	35.16416	true	0.335667034	35.098624	true	0.296929083	35.16416	true	0.486403213	36.048896	true	0.434428865	35.979264	true	0.402625937	35.934208	true	0.437838596	35.950592
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-93.yml	True	true	7.424672537	60.04736	true	6.662253674	60.039168	true	7.182726384	60.3136	true	7.245700528	60.358656	true	7.359554639	60.940288	true	6.295359295	60.321792	true	6.908393693	60.420096
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-94.yml	True	true	2.013010521	46.485504	true	1.939404523	46.669824	true	2.191994561	46.596096	true	2.172468065	47.198208	true	2.022652743	47.26784	true	2.092502328	47.18592	true	2.186600613	47.222784
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-95.yml	True	true	26.751658852	106.754048	true	27.120993844	106.749952	true	28.078594237	106.729472	true	27.580411574	107.19232	true	30.019511924	107.147264	true	28.692457622	107.175936	true	30.070568356	107.134976
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-96.yml	True	true	1.600589848	43.667456	true	1.801602174	43.659264	true	1.444936024	43.68384	true	1.774297748	45.989888	true	1.616283992	45.8752	true	1.695665863	46.01856	true	1.593290335	45.981696
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-97.yml	True	true	0.297253446	35.012608	true	0.328388371	35.037184	true	0.37968831	35.037184	true	0.375580559	35.790848	true	0.395583651	35.811328	true	0.383546865	35.803136	true	0.417879338	35.92192
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-98.yml	True	true	2.279180183	42.930176	true	1.959465487	42.840064	true	1.971635082	45.101056	true	1.803631738	45.789184	true	1.880134885	44.93312	true	2.310516439	44.982272	true	1.84239219	45.821952
	hardness-nfm22	hardness_loopvsstraightlinecode_50-1loop_file-99.yml	True	true	1.231645798	40.370176	true	1.269196741	40.480768	true	1.304576736	40.38656	true	1.293936749	40.374272	true	1.293940826	41.054208	true	1.245960889	40.968192	true	1.278634744	40.267776
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-0.yml	True	TIMEOUT	301.077005866	459.116544	TIMEOUT	301.185539847	461.7216	TIMEOUT	301.111866865	480.333824	TIMEOUT	301.044416853	456.486912	TIMEOUT	300.933910579	480.796672	TIMEOUT	301.057983097	480.899072	TIMEOUT	301.062038444	462.307328
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-1.yml	True	TIMEOUT	301.078009644	451.362816	TIMEOUT	301.059073566	472.39168	TIMEOUT	301.072623967	460.6976	TIMEOUT	301.061710954	462.594048	TIMEOUT	301.117974667	456.654848	TIMEOUT	301.059032501	461.545472	TIMEOUT	301.060117307	456.507392
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-10.yml	True	TIMEOUT	301.13434102	140.345344	TIMEOUT	301.025125709	144.453632	TIMEOUT	301.022914875	144.474112	TIMEOUT	301.037299487	144.011264	TIMEOUT	301.056129737	145.072128	TIMEOUT	301.051530993	139.309056	TIMEOUT	301.039510117	144.031744
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-11.yml	True	TIMEOUT	301.030733318	127.459328	TIMEOUT	301.035470876	133.169152	TIMEOUT	301.078100026	122.01984	TIMEOUT	301.025710267	125.423616	TIMEOUT	301.039090696	134.32832	TIMEOUT	301.020026406	130.56	TIMEOUT	301.028689593	123.445248
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-12.yml	True	TIMEOUT	301.060568827	287.911936	TIMEOUT	301.021078699	305.197056	TIMEOUT	301.051946969	277.659648	TIMEOUT	301.043818654	277.762048	TIMEOUT	301.057973231	279.220224	TIMEOUT	301.043810322	280.94464	TIMEOUT	301.062367782	282.35776
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-13.yml	True	TIMEOUT	301.085863687	283.090944	TIMEOUT	301.045162465	282.730496	TIMEOUT	301.036233825	314.032128	TIMEOUT	301.036363403	312.85248	TIMEOUT	301.114755902	303.480832	TIMEOUT	301.042619838	289.509376	TIMEOUT	301.024807994	285.855744
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-14.yml	True	TIMEOUT	301.029066714	282.144768	TIMEOUT	301.052996993	306.409472	TIMEOUT	301.038422654	299.790336	TIMEOUT	301.00731927	280.18688	TIMEOUT	301.075010587	280.141824	TIMEOUT	301.038796045	293.978112	TIMEOUT	301.019579383	290.942976
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-15.yml	True	TIMEOUT	301.045109304	367.091712	TIMEOUT	301.045358201	341.454848	TIMEOUT	301.027947121	349.71648	TIMEOUT	301.020969011	338.550784	TIMEOUT	301.025280332	341.016576	TIMEOUT	301.044321049	348.368896	TIMEOUT	300.99088854	338.087936
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-16.yml	True	TIMEOUT	301.025957264	160.043008	TIMEOUT	301.025480084	159.305728	TIMEOUT	301.013891606	158.691328	TIMEOUT	301.024085616	181.116928	TIMEOUT	301.020370829	178.282496	TIMEOUT	301.035311136	183.267328	TIMEOUT	300.997547132	174.75584
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-17.yml	True	TIMEOUT	301.013189465	189.575168	TIMEOUT	301.018526565	186.535936	TIMEOUT	301.022863817	182.423552	TIMEOUT	301.015509864	200.425472	TIMEOUT	300.998776931	185.503744	TIMEOUT	301.020302833	181.968896	TIMEOUT	301.02631045	184.48384
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-18.yml	True	TIMEOUT	301.057140025	523.644928	TIMEOUT	301.071058599	522.797056	TIMEOUT	301.066952804	522.743808	TIMEOUT	301.068544643	530.563072	TIMEOUT	301.041739666	523.28448	TIMEOUT	301.062297659	523.624448	TIMEOUT	301.08048769	519.671808
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-19.yml	True	TIMEOUT	301.047613225	500.18304	TIMEOUT	301.054517351	484.22912	TIMEOUT	301.07282054	460.189696	TIMEOUT	301.045121663	462.381056	TIMEOUT	301.038112856	454.299648	TIMEOUT	301.05149969	463.60576	TIMEOUT	301.06208749	463.609856
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-2.yml	True	TIMEOUT	301.049992758	434.348032	TIMEOUT	301.035884216	448.823296	TIMEOUT	301.054257757	469.864448	TIMEOUT	301.039516859	459.329536	TIMEOUT	301.044957467	470.380544	TIMEOUT	301.05518667	453.853184	TIMEOUT	301.062198434	453.914624
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-20.yml	True	TIMEOUT	301.015521386	282.882048	TIMEOUT	301.026625745	278.638592	TIMEOUT	301.007691075	281.86624	TIMEOUT	301.035830988	281.812992	TIMEOUT	301.03022782	279.199744	TIMEOUT	300.98848824	302.112768	TIMEOUT	301.030707845	282.841088
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-21.yml	True	TIMEOUT	301.021515572	279.461888	TIMEOUT	301.035306567	281.255936	TIMEOUT	301.031319621	266.24	TIMEOUT	301.042729994	280.215552	TIMEOUT	301.027314552	256.151552	TIMEOUT	301.007427609	278.03648	TIMEOUT	301.032293949	280.039424
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-22.yml	True	TIMEOUT	301.066672198	729.21088	TIMEOUT	301.097840435	721.801216	TIMEOUT	301.110543119	686.395392	TIMEOUT	301.089741386	690.397184	TIMEOUT	301.068926293	703.71328	TIMEOUT	301.080443622	725.970944	TIMEOUT	301.069766215	703.361024
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-23.yml	True	TIMEOUT	301.033121516	344.416256	TIMEOUT	301.052800178	325.206016	TIMEOUT	301.041221156	333.123584	TIMEOUT	301.041200654	298.299392	TIMEOUT	301.052266377	341.184512	TIMEOUT	301.037345436	363.163648	TIMEOUT	301.038175194	298.8032
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-24.yml	True	TIMEOUT	301.030146174	224.579584	TIMEOUT	301.030946358	224.129024	TIMEOUT	300.99777163	224.141312	TIMEOUT	301.028711556	224.681984	TIMEOUT	301.026548943	224.743424	TIMEOUT	301.024702661	224.677888	TIMEOUT	301.024873171	224.68608
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-25.yml	True	TIMEOUT	301.040361777	271.265792	TIMEOUT	301.048156085	319.705088	TIMEOUT	301.0464916	309.264384	TIMEOUT	301.029742538	312.332288	TIMEOUT	301.024642301	308.57216	TIMEOUT	301.025821981	310.194176	TIMEOUT	301.036247957	310.042624
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-26.yml	True	TIMEOUT	301.051311854	485.08928	TIMEOUT	301.051930623	482.193408	TIMEOUT	301.063818103	477.433856	TIMEOUT	301.047357819	485.953536	TIMEOUT	301.063653207	492.744704	TIMEOUT	301.052448603	488.431616	TIMEOUT	301.045079763	492.76928
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-27.yml	True	TIMEOUT	301.026458871	275.841024	TIMEOUT	301.033412624	277.413888	TIMEOUT	301.037632705	266.850304	TIMEOUT	301.007642008	266.788864	TIMEOUT	301.033624172	267.739136	TIMEOUT	301.032416827	274.06336	TIMEOUT	300.708063076	278.208512
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-28.yml	True	TIMEOUT	300.229031226	218.03008	TIMEOUT	301.021515044	196.861952	TIMEOUT	301.021406728	217.473024	TIMEOUT	301.002539629	219.959296	TIMEOUT	301.018133187	215.871488	TIMEOUT	301.020509908	207.908864	TIMEOUT	301.027306003	218.984448
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-29.yml	True	TIMEOUT	301.034591944	261.79584	TIMEOUT	301.0288183	263.143424	TIMEOUT	301.030510016	263.200768	TIMEOUT	301.031372956	262.270976	TIMEOUT	300.669428892	263.675904	TIMEOUT	301.030194709	263.72096	TIMEOUT	301.021150238	264.445952
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-3.yml	True	TIMEOUT	301.066733758	631.881728	TIMEOUT	301.066545825	494.637056	TIMEOUT	301.064989427	479.121408	TIMEOUT	301.055769296	489.90208	TIMEOUT	300.998243127	481.1776	TIMEOUT	301.058349261	501.49376	TIMEOUT	301.039878358	476.598272
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-30.yml	True	TIMEOUT	301.017911373	230.883328	TIMEOUT	301.012194058	244.98176	TIMEOUT	301.031790436	244.875264	TIMEOUT	301.034594802	242.069504	TIMEOUT	301.038070265	240.267264	TIMEOUT	301.001384554	241.09056	TIMEOUT	301.019977813	217.083904
	hardness-nfm22	hardness_loopvsstraightlinecode_50-while_file-31.yml	True	TIMEOUT	300.990604811	208.830464	TIMEOUT	301.002452304	212.185088	TIMEOUT	301.074726978	204.427264	TIMEOUT	301.02463391	212.709376	TIMEOUT	301.022661452	204.279808	TIMEOUT	301.023233046	210.386944	TIMEOUT	301.04473081	212.41856
